1	0.8702308384812625
2	0.39310814762828206
3	0.9245643176497426
4	0.7131951411119577
5	0.6041842807977467
6	0.16137904800183167
7	0.34049578364460964
8	0.4110961642787554
9	0.5902048641324954
10	0.9960381602092927
11	0.2837097478049315
12	0.5035628908314976
13	0.9334479076287334
14	0.3454207937620084
15	0.6286047872723735
16	0.7661315386941904
17	0.6302697250151431
18	0.7534306798421236
19	0.19569300023569658
20	0.9573376868488813
21	0.17689780684900636
22	0.583681176041597
23	0.2960426090666165
24	0.6344230252613314
25	0.2911104153948655
26	0.4312133568145403
27	0.6822225482057551
28	0.2690687505540429
29	0.7278758824480682
30	0.346877672777792
31	0.1321560972206215
32	0.613128716923026
33	0.1657580288590924
34	0.4305774463467016
35	0.398397411879296
36	0.07616884739618512
37	0.7107698374020727
38	0.6808235651092605
39	0.7777950050341181
40	0.5449131408796454
41	0.5539167757205721
42	0.1692330029082909
43	0.2074638989900912
44	0.22824949048252774
45	0.5253035287227936
46	0.8189825824874795
47	0.3569741167117525
48	0.881871988053252
49	0.7358782685401997
50	0.7164471432061884
51	0.335172129304652
52	0.11847749205352176
53	0.962790481106405
54	0.8546106356240183
55	0.4088679907725796
56	0.863218190236155
57	0.8992171150320745
58	0.34247362336498666
59	0.5015614924470504
60	0.331789840259637
61	0.6951575140996313
62	0.9121673135171753
63	0.9845441038891614
64	0.743779074814013
65	0.30524235393506627
66	0.8804932900877588
67	0.9926196290445818
68	0.3465261637439211
69	0.9487123524492477
70	0.5115464054506906
71	0.9646354422725825
72	0.9958559900991514
73	0.8129420958288965
74	0.683437049189351
75	0.15401446929310414
76	0.004917283233195846
77	0.595470850423361
78	0.7044599054830536
79	0.9355380451790102
80	0.5171199001879537
81	0.6968466027027539
82	0.6473559714710018
83	0.2049201249762317
84	0.6443000927800802
85	0.9817212113250201
86	0.11118495663016492
87	0.6885432431989881
88	0.6143051174926554
89	0.3758547237916068
90	0.7933477538527628
91	0.01048585858492923
92	0.8924116221231707
93	0.8173639530127002
94	0.4807048314687138
95	0.10813915488104964
96	0.45262855566363425
97	0.584252899115387
98	0.25388347854124227
99	0.48653146484559573
100	0.7757287638538752
101	0.9227317956018974
102	0.5616450276347316
103	0.8272417850395823
104	0.07793321296960098
105	0.8563680463134653
106	0.9208145654644209
107	0.16800137628452116
108	0.8274873617530726
109	0.8495661703259881
110	0.8786588683257629
111	0.5171395198173923
112	0.6082542438853435
113	0.20808324544269907
114	0.7081315493857046
115	0.4050173034081427
116	0.021169085707055446
117	0.13426711350425513
118	0.3882180316100641
119	0.885179806060811
120	0.5649422932688362
121	0.916257034056247
122	0.9294838443573096
123	0.08679499211949981
124	0.5882154137282689
125	0.33452803815227405
126	0.5067951222763686
127	0.4555248024993094
128	0.4799432726204613
129	0.10180580816188334
130	0.8331600837968306
131	0.49027996175581356
132	0.6449875562942834
133	0.4726787527300935
134	0.18101837657221131
135	0.5410005849921866
136	0.15953973906080132
137	0.8521792561475834
138	0.8316040256381448
139	0.14363877815694315
140	0.06884395303143254
141	0.06849191694044987
142	0.39324402485877463
143	0.9530414373426318
144	0.5561404160577164
145	0.2655265739730889
146	0.22964882712417878
147	0.11087319475929203
148	0.14107121049957605
149	0.811863266633069
150	0.1386334647121824
151	0.8640615571790076
152	0.8229980741854441
153	0.1368088020868221
154	0.5587247699387591
155	0.007055267937954968
156	0.8620361343350499
157	0.5582771204396142
158	0.7553403943905439
159	0.49034532691625843
160	0.6904219992983678
161	0.9312391241860541
162	0.5595458101278583
163	0.874705476910058
164	0.3430454423471212
165	0.097532545668922
166	0.0051446426040608895
167	0.22665027899847212
168	0.8385868369358646
169	0.3114954626147214
170	0.2246161476446097
171	0.4956304233883704
172	0.9469041224934578
173	0.5089784482606999
174	0.3408716625844388
175	0.07750179100607058
176	0.5736669333449989
177	0.2262569795471856
178	0.36749912771263804
179	0.3811623667235057
